Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T01693,C0777,2023-08-11,2023-08-20,Portal,P2,Closed,Billing,Config,Issue with compute workload
T01694,C0777,2023-04-01,2023-04-06,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T01695,C0777,2022-06-09,2022-06-11,Portal,P1,Closed,Performance,Product,Issue with compute workload
T01696,C0778,2023-01-10,2023-01-16,Portal,P1,Closed,Billing,Config,Integration timeout
T01697,C0779,2021-10-10,2021-10-22,Chat,P2,Closed,Performance,Config,Unexpected billing spike
T01698,C0779,2023-05-16,2023-05-27,Chat,P1,Closed,Billing,Product,Integration timeout
T01699,C0779,2021-12-27,2022-01-10,Email,P3,Closed,Performance,Bug,Issue with compute workload
T01700,C0779,2022-12-26,2023-01-06,Portal,P3,Closed,Integration,Product,Integration timeout
T01701,C0780,2023-03-01,2023-03-13,Portal,P3,Closed,Performance,Config,Issue with compute workload
T01702,C0780,2022-08-31,2022-09-10,Chat,P2,Closed,Performance,Bug,Issue with compute workload
T01703,C0780,2023-01-23,2023-02-05,Chat,P1,Closed,Billing,Product,Integration timeout
T01704,C0780,2022-06-11,2022-06-13,Portal,P3,Closed,Performance,Config,Integration timeout
T01705,C0781,2021-03-07,2021-03-12,Portal,P2,Closed,Integration,Config,Issue with compute workload
T01706,C0781,2023-04-14,2023-04-19,Email,P1,Closed,Billing,Product,Issue with compute workload
T01707,C0781,2021-03-21,2021-03-25,Chat,P2,Closed,Performance,Product,Issue with compute workload
T01708,C0782,2023-10-14,2023-10-20,Chat,P1,Closed,Billing,Config,Unexpected billing spike
T01709,C0783,2023-09-29,2023-10-05,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T01710,C0783,2023-03-02,2023-03-16,Chat,P2,Closed,Billing,Product,Integration timeout
T01711,C0783,2022-12-11,2022-12-15,Portal,P3,Closed,Billing,Product,Issue with compute workload
T01712,C0784,2023-05-24,2023-06-07,Email,P3,Closed,Billing,Product,Issue with compute workload
T01713,C0785,2021-12-18,2021-12-24,Chat,P2,Closed,Integration,Config,Unexpected billing spike
T01714,C0785,2023-05-23,2023-06-02,Email,P1,Closed,Integration,Config,Unexpected billing spike
T01715,C0786,2022-02-11,2022-02-22,Portal,P1,Closed,Performance,Product,Issue with compute workload
T01716,C0786,2022-12-23,2023-01-02,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T01717,C0786,2023-02-03,2023-02-17,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T01718,C0786,2022-03-24,2022-03-27,Portal,P2,Closed,Billing,Product,Integration timeout
T01719,C0787,2021-12-27,2022-01-04,Email,P1,Closed,Performance,Bug,Issue with compute workload
T01720,C0788,2022-11-23,2022-11-30,Email,P3,Closed,Billing,Config,Unexpected billing spike
T01721,C0788,2022-01-17,2022-01-20,Email,P1,Closed,Performance,Product,Issue with compute workload
T01722,C0788,2021-09-17,2021-09-24,Chat,P3,Closed,Billing,Bug,Issue with compute workload
T01723,C0788,2021-06-03,2021-06-13,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T01724,C0789,2021-04-19,2021-04-24,Email,P1,Closed,Performance,Config,Issue with compute workload
T01725,C0789,2023-05-04,2023-05-12,Chat,P3,Closed,Billing,Config,Integration timeout
T01726,C0790,2022-02-05,2022-02-06,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T01727,C0790,2021-09-06,2021-09-11,Portal,P3,Closed,Performance,Bug,Unexpected billing spike
T01728,C0790,2023-03-03,2023-03-15,Portal,P3,Closed,Performance,Config,Issue with compute workload
T01729,C0791,2022-05-02,2022-05-12,Portal,P2,Closed,Performance,Config,Issue with compute workload
T01730,C0792,2021-11-04,2021-11-12,Chat,P1,Closed,Integration,Product,Unexpected billing spike
T01731,C0792,2021-08-17,2021-08-21,Portal,P1,Closed,Performance,Config,Integration timeout
T01732,C0792,2021-07-01,2021-07-06,Portal,P2,Closed,Integration,Bug,Unexpected billing spike
T01733,C0793,2023-09-21,2023-10-05,Chat,P1,Closed,Performance,Bug,Issue with compute workload
T01734,C0793,2022-05-16,2022-05-27,Portal,P3,Closed,Billing,Config,Integration timeout
T01735,C0794,2022-03-16,2022-03-26,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T01736,C0795,2023-12-01,2023-12-02,Portal,P3,Closed,Billing,Product,Unexpected billing spike
T01737,C0795,2022-11-17,2022-12-01,Chat,P2,Closed,Billing,Config,Unexpected billing spike
T01738,C0795,2022-10-30,2022-11-07,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T01739,C0795,2023-07-26,2023-08-09,Email,P1,Closed,Integration,Bug,Issue with compute workload
T01740,C0796,2023-03-17,2023-03-25,Email,P3,Closed,Performance,Config,Integration timeout
T01741,C0797,2021-06-28,2021-07-04,Portal,P3,Closed,Billing,Bug,Integration timeout
T01742,C0797,2022-08-04,2022-08-06,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T01743,C0797,2021-03-05,2021-03-18,Email,P3,Closed,Integration,Config,Integration timeout
T01744,C0798,2022-10-28,2022-11-06,Portal,P3,Closed,Billing,Config,Unexpected billing spike
T01745,C0799,2022-12-12,2022-12-13,Chat,P1,Closed,Integration,Config,Unexpected billing spike
T01746,C0799,2021-04-27,2021-05-09,Portal,P1,Closed,Performance,Bug,Unexpected billing spike
T01747,C0800,2022-05-12,2022-05-24,Chat,P1,Closed,Performance,Bug,Issue with compute workload
T01748,C0800,2021-03-25,2021-04-07,Chat,P3,Closed,Integration,Product,Integration timeout
T01749,C0800,2023-04-04,2023-04-15,Chat,P1,Closed,Billing,Bug,Issue with compute workload
T01750,C0801,2023-06-19,2023-07-01,Chat,P1,Closed,Integration,Bug,Integration timeout
T01751,C0801,2023-01-21,2023-01-31,Chat,P3,Closed,Billing,Config,Issue with compute workload
T01752,C0801,2022-08-18,2022-08-28,Email,P2,Closed,Performance,Config,Integration timeout
T01753,C0801,2022-02-07,2022-02-16,Email,P2,Closed,Billing,Product,Unexpected billing spike
T01754,C0802,2021-04-08,2021-04-17,Email,P2,Closed,Performance,Config,Integration timeout
T01755,C0802,2023-08-15,2023-08-23,Portal,P2,Closed,Integration,Config,Integration timeout
T01756,C0802,2021-04-06,2021-04-20,Chat,P2,Closed,Performance,Config,Unexpected billing spike
T01757,C0803,2022-04-14,2022-04-17,Chat,P3,Closed,Billing,Product,Unexpected billing spike
T01758,C0803,2023-04-22,2023-04-25,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T01759,C0803,2023-05-03,2023-05-10,Portal,P1,Closed,Billing,Bug,Issue with compute workload
T01760,C0803,2023-01-03,2023-01-04,Chat,P1,Closed,Performance,Product,Issue with compute workload
T01761,C0804,2022-06-26,2022-07-01,Chat,P3,Closed,Billing,Bug,Unexpected billing spike
T01762,C0804,2022-10-10,2022-10-17,Chat,P3,Closed,Billing,Bug,Unexpected billing spike
T01763,C0804,2022-04-02,2022-04-04,Email,P2,Closed,Integration,Config,Issue with compute workload
T01764,C0804,2022-07-18,2022-07-20,Email,P1,Closed,Billing,Product,Issue with compute workload
T01765,C0805,2023-09-06,2023-09-08,Chat,P3,Closed,Performance,Bug,Integration timeout
T01766,C0805,2023-06-08,2023-06-16,Email,P3,Closed,Integration,Bug,Unexpected billing spike
T01767,C0806,2022-12-03,2022-12-11,Chat,P3,Closed,Integration,Config,Integration timeout
T01768,C0806,2023-05-11,2023-05-20,Email,P2,Closed,Performance,Config,Issue with compute workload
T01769,C0807,2021-07-10,2021-07-20,Email,P1,Closed,Performance,Product,Unexpected billing spike
T01770,C0808,2023-02-21,2023-02-22,Email,P2,Closed,Billing,Product,Unexpected billing spike
T01771,C0808,2023-09-24,2023-10-06,Email,P2,Closed,Billing,Config,Issue with compute workload
T01772,C0809,2022-05-02,2022-05-06,Chat,P3,Closed,Performance,Product,Issue with compute workload
T01773,C0809,2023-06-12,2023-06-21,Chat,P3,Closed,Integration,Product,Issue with compute workload
T01774,C0809,2022-08-07,2022-08-14,Portal,P1,Closed,Billing,Bug,Integration timeout
T01775,C0810,2022-07-16,2022-07-20,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T01776,C0810,2023-11-15,2023-11-24,Portal,P3,Closed,Integration,Product,Integration timeout
T01777,C0810,2023-09-12,2023-09-21,Email,P2,Closed,Billing,Bug,Unexpected billing spike
T01778,C0811,2022-08-08,2022-08-11,Chat,P1,Closed,Integration,Bug,Issue with compute workload
T01779,C0811,2022-07-01,2022-07-12,Portal,P2,Closed,Performance,Product,Unexpected billing spike
T01780,C0811,2023-04-23,2023-04-27,Email,P1,Closed,Billing,Config,Integration timeout
T01781,C0811,2023-05-04,2023-05-16,Chat,P2,Closed,Integration,Config,Unexpected billing spike
T01782,C0812,2023-05-29,2023-06-03,Email,P2,Closed,Integration,Config,Issue with compute workload
T01783,C0813,2021-07-09,2021-07-11,Chat,P3,Closed,Performance,Bug,Integration timeout
T01784,C0813,2023-02-17,2023-02-27,Portal,P3,Closed,Performance,Product,Issue with compute workload
T01785,C0813,2022-08-09,2022-08-22,Chat,P3,Closed,Billing,Bug,Issue with compute workload
T01786,C0814,2023-07-16,2023-07-27,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T01787,C0814,2022-03-26,2022-03-27,Portal,P2,Closed,Billing,Config,Integration timeout
T01788,C0814,2023-03-19,2023-03-27,Portal,P3,Closed,Integration,Product,Unexpected billing spike
T01789,C0814,2022-07-09,2022-07-11,Portal,P1,Closed,Billing,Config,Unexpected billing spike
T01790,C0815,2021-06-17,2021-06-30,Chat,P3,Closed,Billing,Config,Unexpected billing spike
T01791,C0816,2023-05-07,2023-05-11,Portal,P2,Closed,Performance,Config,Integration timeout
T01792,C0816,2022-05-22,2022-05-29,Chat,P1,Closed,Integration,Bug,Unexpected billing spike
T01793,C0817,2023-02-28,2023-03-03,Portal,P3,Closed,Performance,Bug,Unexpected billing spike
T01794,C0818,2023-02-28,2023-03-06,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T01795,C0818,2021-10-07,2021-10-13,Email,P2,Closed,Integration,Product,Issue with compute workload
T01796,C0819,2022-11-16,2022-11-25,Chat,P2,Closed,Integration,Bug,Unexpected billing spike
T01797,C0819,2023-06-23,2023-06-27,Email,P1,Closed,Integration,Bug,Integration timeout
T01798,C0819,2022-01-25,2022-01-29,Email,P1,Closed,Integration,Config,Issue with compute workload
T01799,C0820,2021-04-11,2021-04-18,Portal,P1,Closed,Performance,Bug,Integration timeout
T01800,C0820,2021-11-17,2021-11-18,Email,P1,Closed,Integration,Bug,Issue with compute workload
T01801,C0820,2022-08-28,2022-08-29,Portal,P2,Closed,Integration,Bug,Unexpected billing spike
T01802,C0820,2023-03-31,2023-04-03,Portal,P3,Closed,Performance,Config,Integration timeout
T01803,C0821,2023-09-08,2023-09-17,Portal,P1,Closed,Billing,Bug,Unexpected billing spike
T01804,C0822,2021-12-31,2022-01-09,Chat,P2,Closed,Billing,Bug,Integration timeout
T01805,C0822,2022-09-15,2022-09-22,Email,P2,Closed,Integration,Config,Unexpected billing spike
T01806,C0823,2022-07-06,2022-07-19,Portal,P1,Closed,Billing,Product,Unexpected billing spike
T01807,C0823,2021-12-18,2021-12-25,Email,P3,Closed,Integration,Bug,Issue with compute workload
T01808,C0823,2023-03-06,2023-03-14,Chat,P3,Closed,Performance,Bug,Issue with compute workload
T01809,C0824,2022-05-21,2022-05-26,Email,P3,Closed,Integration,Product,Issue with compute workload
T01810,C0825,2022-08-19,2022-08-28,Portal,P2,Closed,Performance,Product,Integration timeout
T01811,C0825,2023-06-12,2023-06-19,Chat,P2,Closed,Integration,Bug,Integration timeout
T01812,C0825,2022-04-09,2022-04-22,Email,P2,Closed,Integration,Config,Unexpected billing spike
T01813,C0825,2021-12-03,2021-12-04,Chat,P1,Closed,Performance,Config,Integration timeout
T01814,C0826,2022-09-08,2022-09-17,Chat,P1,Closed,Performance,Product,Integration timeout
T01815,C0827,2023-03-22,2023-04-03,Portal,P1,Closed,Performance,Bug,Integration timeout
T01816,C0827,2022-05-24,2022-06-06,Portal,P2,Closed,Billing,Product,Unexpected billing spike
T01817,C0828,2023-03-07,2023-03-08,Email,P2,Closed,Integration,Bug,Issue with compute workload
T01818,C0828,2023-11-23,2023-12-04,Email,P2,Closed,Integration,Config,Issue with compute workload
T01819,C0828,2023-07-08,2023-07-18,Chat,P1,Closed,Integration,Product,Issue with compute workload
T01820,C0828,2023-01-11,2023-01-21,Chat,P1,Closed,Integration,Bug,Unexpected billing spike
T01821,C0829,2023-02-19,2023-02-24,Chat,P2,Closed,Performance,Config,Integration timeout
T01822,C0829,2021-08-10,2021-08-22,Chat,P2,Closed,Billing,Config,Integration timeout
T01823,C0830,2022-02-14,2022-02-17,Email,P1,Closed,Billing,Product,Integration timeout
T01824,C0830,2023-04-16,2023-04-28,Email,P2,Closed,Performance,Bug,Unexpected billing spike
T01825,C0830,2023-02-04,2023-02-14,Portal,P1,Closed,Billing,Product,Integration timeout
T01826,C0831,2023-04-29,2023-05-11,Portal,P1,Closed,Integration,Config,Integration timeout
T01827,C0831,2022-10-17,2022-10-19,Chat,P3,Closed,Integration,Config,Integration timeout
T01828,C0831,2021-12-06,2021-12-10,Portal,P2,Closed,Performance,Product,Issue with compute workload
T01829,C0831,2022-09-24,2022-10-01,Portal,P1,Closed,Performance,Bug,Unexpected billing spike
T01830,C0832,2021-08-25,2021-08-30,Chat,P2,Closed,Billing,Bug,Integration timeout
T01831,C0832,2022-05-30,2022-06-13,Chat,P2,Closed,Billing,Config,Unexpected billing spike
T01832,C0833,2022-10-21,2022-11-03,Portal,P3,Closed,Billing,Product,Issue with compute workload
T01833,C0833,2023-10-09,2023-10-12,Chat,P1,Closed,Integration,Product,Unexpected billing spike
T01834,C0835,2021-09-14,2021-09-18,Portal,P1,Closed,Billing,Product,Unexpected billing spike
T01835,C0836,2023-04-20,2023-04-25,Chat,P1,Closed,Billing,Product,Unexpected billing spike
T01836,C0836,2021-10-19,2021-10-20,Email,P1,Closed,Billing,Product,Issue with compute workload
T01837,C0837,2023-01-03,2023-01-04,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T01838,C0837,2023-05-16,2023-05-28,Portal,P2,Closed,Billing,Product,Unexpected billing spike
T01839,C0837,2023-07-29,2023-08-04,Chat,P1,Closed,Billing,Product,Integration timeout
T01840,C0838,2021-12-20,2021-12-23,Portal,P3,Closed,Billing,Product,Integration timeout
T01841,C0838,2023-07-10,2023-07-11,Email,P1,Closed,Billing,Product,Integration timeout
T01842,C0838,2021-05-17,2021-05-19,Email,P3,Closed,Performance,Bug,Issue with compute workload
T01843,C0838,2022-06-29,2022-07-08,Chat,P3,Closed,Integration,Product,Integration timeout
T01844,C0839,2021-12-17,2021-12-30,Chat,P1,Closed,Billing,Config,Issue with compute workload
T01845,C0840,2023-10-01,2023-10-08,Chat,P1,Closed,Integration,Product,Unexpected billing spike
T01846,C0840,2023-08-08,2023-08-13,Portal,P3,Closed,Billing,Config,Issue with compute workload
T01847,C0840,2023-09-21,2023-09-22,Portal,P3,Closed,Integration,Bug,Unexpected billing spike
T01848,C0840,2021-11-13,2021-11-19,Chat,P3,Closed,Billing,Bug,Integration timeout
T01849,C0842,2022-05-15,2022-05-19,Portal,P1,Closed,Performance,Bug,Unexpected billing spike
T01850,C0842,2023-11-27,2023-12-05,Portal,P3,Closed,Billing,Bug,Issue with compute workload
T01851,C0843,2023-03-22,2023-03-24,Email,P1,Closed,Performance,Product,Integration timeout
T01852,C0843,2023-02-02,2023-02-06,Portal,P2,Closed,Performance,Config,Unexpected billing spike
T01853,C0844,2022-11-24,2022-12-04,Chat,P3,Closed,Billing,Product,Unexpected billing spike
T01854,C0844,2023-03-26,2023-04-06,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T01855,C0845,2022-09-03,2022-09-06,Chat,P3,Closed,Performance,Config,Unexpected billing spike
T01856,C0845,2021-08-28,2021-08-31,Portal,P3,Closed,Performance,Bug,Unexpected billing spike
T01857,C0845,2021-09-22,2021-09-27,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T01858,C0846,2021-03-09,2021-03-21,Portal,P1,Closed,Integration,Bug,Integration timeout
T01859,C0847,2023-06-02,2023-06-12,Portal,P2,Closed,Performance,Config,Integration timeout
T01860,C0848,2022-08-27,2022-09-07,Chat,P1,Closed,Billing,Product,Unexpected billing spike
T01861,C0849,2022-04-08,2022-04-18,Email,P3,Closed,Integration,Product,Integration timeout
T01862,C0850,2022-11-08,2022-11-12,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T01863,C0852,2022-10-21,2022-10-22,Portal,P3,Closed,Performance,Product,Issue with compute workload
T01864,C0853,2023-08-24,2023-08-25,Email,P3,Closed,Performance,Bug,Integration timeout
T01865,C0853,2022-06-08,2022-06-16,Chat,P3,Closed,Performance,Config,Unexpected billing spike
T01866,C0854,2023-05-15,2023-05-19,Email,P2,Closed,Integration,Config,Unexpected billing spike
T01867,C0855,2022-09-20,2022-09-23,Email,P3,Closed,Performance,Product,Unexpected billing spike
T01868,C0856,2022-12-30,2023-01-05,Portal,P1,Closed,Performance,Bug,Unexpected billing spike
T01869,C0856,2022-11-14,2022-11-25,Portal,P3,Closed,Billing,Product,Issue with compute workload
T01870,C0856,2023-05-09,2023-05-22,Chat,P1,Closed,Billing,Bug,Integration timeout
T01871,C0857,2023-03-20,2023-04-03,Portal,P1,Closed,Performance,Config,Integration timeout
T01872,C0857,2021-10-27,2021-11-08,Email,P1,Closed,Performance,Config,Integration timeout
T01873,C0857,2021-07-23,2021-07-29,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T01874,C0857,2021-11-19,2021-11-25,Email,P1,Closed,Performance,Config,Unexpected billing spike
T01875,C0858,2023-03-22,2023-03-27,Email,P3,Closed,Performance,Config,Unexpected billing spike
T01876,C0859,2022-04-21,2022-04-28,Chat,P3,Closed,Billing,Product,Unexpected billing spike
T01877,C0859,2023-03-08,2023-03-12,Portal,P2,Closed,Performance,Bug,Unexpected billing spike
T01878,C0859,2021-12-05,2021-12-16,Email,P2,Closed,Billing,Product,Issue with compute workload
T01879,C0860,2023-05-12,2023-05-26,Chat,P3,Closed,Performance,Config,Issue with compute workload
T01880,C0860,2022-02-12,2022-02-21,Email,P2,Closed,Billing,Bug,Integration timeout
T01881,C0860,2022-11-23,2022-12-01,Email,P2,Closed,Billing,Config,Integration timeout
T01882,C0860,2022-11-19,2022-11-25,Email,P3,Closed,Integration,Config,Integration timeout
T01883,C0861,2021-11-12,2021-11-14,Chat,P2,Closed,Performance,Config,Issue with compute workload
T01884,C0861,2021-07-16,2021-07-30,Chat,P1,Closed,Performance,Bug,Unexpected billing spike
T01885,C0862,2022-08-13,2022-08-20,Chat,P2,Closed,Integration,Config,Unexpected billing spike
T01886,C0862,2023-05-16,2023-05-17,Email,P2,Closed,Billing,Product,Integration timeout
T01887,C0862,2022-07-16,2022-07-17,Portal,P1,Closed,Performance,Bug,Integration timeout
T01888,C0863,2022-08-22,2022-08-31,Chat,P1,Closed,Integration,Bug,Unexpected billing spike
T01889,C0863,2023-03-30,2023-04-02,Portal,P2,Closed,Performance,Bug,Unexpected billing spike
T01890,C0864,2021-12-08,2021-12-15,Email,P1,Closed,Integration,Product,Issue with compute workload
T01891,C0864,2021-07-07,2021-07-20,Portal,P3,Closed,Performance,Config,Issue with compute workload
T01892,C0864,2021-11-08,2021-11-19,Chat,P1,Closed,Performance,Product,Unexpected billing spike
T01893,C0864,2022-12-03,2022-12-06,Portal,P1,Closed,Integration,Bug,Issue with compute workload
T01894,C0865,2023-11-05,2023-11-06,Email,P3,Closed,Performance,Config,Integration timeout
