Deal_ID,Customer_ID,Month,SKU_ID,Sales_Rep_ID,Sales_Rep_Name,Sales_Team,Sales_Motion,Lead_Source,Deal_Type,Booking_Amount_USD,ARR_Booked_USD,Discount_Pct,List_Price_ARR_USD,Plan_Type,Commit_Type,Usage_Commit_Units
D_C0909,C0909,2023-04-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,26130.79,26130.79,27.55,36068.4,Standard,Usage commit,971
D_C0910,C0910,2023-10-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,10443.5,10443.5,17.37,12638.31,Standard,Hybrid,700
D_C0911,C0911,2023-12-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,36775.61,36775.61,25.7,49497.47,Pro,Usage commit,1691
D_C0912,C0912,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,31243.16,31243.16,17.01,37649.16,Pro,Subscription,3485
D_C0913,C0913,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,27953.45,27953.45,27.33,38468.07,Standard,Usage commit,3562
D_C0914,C0914,2023-11-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,20658.15,20658.15,27.24,28393.3,Standard,Subscription,1227
D_C0915,C0915,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,12841.93,12841.93,17.52,15570.6,Pro,Hybrid,2013
D_C0916,C0916,2023-05-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,23602.1,23602.1,27.97,32767.99,Standard,Usage commit,4688
D_C0917,C0917,2023-09-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,26290.73,26290.73,26.94,35986.7,Pro,Subscription,1588
D_C0918,C0918,2023-03-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,13793.19,13793.19,14.15,16067.05,Pro,Usage commit,3434
D_C0919,C0919,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,15746.67,15746.67,13.9,18288.42,Standard,Usage commit,3847
D_C0920,C0920,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,19084.1,19084.1,16.86,22954.14,Pro,Subscription,3502
D_C0921,C0921,2023-04-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,25913.04,25913.04,27.22,35605.33,Standard,Subscription,1912
D_C0922,C0922,2022-12-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,24052.49,24052.49,13.88,27930.16,Standard,Usage commit,3845
D_C0923,C0923,2023-10-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Partner,New,15302.07,15302.07,10.96,17185.13,Standard,Hybrid,3963
D_C0924,C0924,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,12535.22,12535.22,22.93,16264.28,Standard,Subscription,3584
D_C0925,C0925,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,32947.92,32947.92,22.66,42603.91,Standard,Usage commit,1263
D_C0926,C0926,2022-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,35707.09,35707.09,14.36,41694.39,Pro,Usage commit,4761
D_C0927,C0927,2023-07-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,34590.19,34590.19,21.17,43879.58,Pro,Hybrid,3294
D_C0928,C0928,2023-06-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,15164.31,15164.31,27.92,21038.93,Standard,Hybrid,3534
D_C0929,C0929,2023-06-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,18067.1,18067.1,15.66,21421.88,Standard,Usage commit,4111
D_C0930,C0930,2023-02-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,23404.73,23404.73,13.38,27020.42,Standard,Hybrid,3743
D_C0931,C0931,2023-10-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,16738.83,16738.83,13.18,19279.34,Standard,Hybrid,2508
D_C0932,C0932,2023-10-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,33644.0,33644.0,12.9,38625.87,Pro,Hybrid,4140
D_C0933,C0933,2023-09-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,22061.76,22061.76,11.74,24995.28,Pro,Hybrid,2413
D_C0934,C0934,2023-12-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,37477.79,37477.79,18.49,45982.03,Standard,Hybrid,572
D_C0935,C0935,2023-10-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,29391.87,29391.87,15.42,34748.97,Standard,Subscription,3133
D_C0936,C0936,2023-05-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,14281.64,14281.64,22.19,18355.33,Standard,Hybrid,2124
D_C0937,C0937,2023-11-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,16399.64,16399.64,25.8,22101.53,Standard,Subscription,3230
D_C0938,C0938,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,10164.27,10164.27,15.42,12016.64,Standard,Usage commit,2519
D_C0939,C0939,2023-02-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,15933.66,15933.66,23.49,20824.81,Standard,Hybrid,981
D_C0940,C0940,2023-08-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Partner,New,35183.95,35183.95,16.58,42176.46,Pro,Usage commit,649
D_C0941,C0941,2023-11-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,26484.24,26484.24,23.44,34592.98,Pro,Subscription,2679
D_C0942,C0942,2023-06-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,19702.38,19702.38,20.66,24833.82,Standard,Hybrid,4977
D_C0943,C0943,2023-06-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,21875.86,21875.86,16.52,26206.22,Standard,Subscription,1346
D_C0944,C0944,2023-10-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,13785.82,13785.82,14.01,16031.91,Standard,Usage commit,1676
D_C0945,C0945,2023-08-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,11086.62,11086.62,20.71,13983.2,Standard,Usage commit,2499
D_C0946,C0946,2023-09-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,20540.16,20540.16,18.07,25069.81,Standard,Usage commit,1724
D_C0947,C0947,2023-03-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,12974.51,12974.51,14.61,15193.71,Pro,Usage commit,2127
D_C0948,C0948,2023-09-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,11618.71,11618.71,26.01,15703.15,Standard,Subscription,2565
D_C0949,C0949,2023-07-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,27454.12,27454.12,13.8,31848.17,Standard,Usage commit,4593
D_C0950,C0950,2023-09-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,19496.85,19496.85,22.44,25137.77,Standard,Hybrid,711
D_C0951,C0951,2023-05-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,23918.49,23918.49,11.1,26903.83,Standard,Usage commit,4107
D_C0952,C0952,2023-02-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,36719.79,36719.79,17.83,44685.04,Standard,Usage commit,2524
D_C0953,C0953,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,16719.96,16719.96,13.55,19340.23,Pro,Subscription,3365
D_C0954,C0954,2023-01-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,24464.61,24464.61,22.61,31610.55,Standard,Subscription,889
D_C0955,C0955,2023-01-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,21627.55,21627.55,11.74,24505.21,Standard,Hybrid,3949
D_C0956,C0956,2023-07-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,32438.0,32438.0,24.6,43018.93,Standard,Usage commit,2254
D_C0957,C0957,2023-06-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,19890.02,19890.02,23.1,25864.76,Standard,Subscription,3785
D_C0958,C0958,2023-12-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,19937.93,19937.93,16.86,23982.54,Standard,Hybrid,1100
D_C0959,C0959,2023-06-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,10267.32,10267.32,21.44,13069.22,Pro,Usage commit,4363
D_C0960,C0960,2023-05-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,9891.31,9891.31,23.13,12866.75,Pro,Hybrid,4386
D_C0961,C0961,2023-05-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,32934.77,32934.77,26.32,44697.04,Standard,Hybrid,2099
D_C0962,C0962,2023-04-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,24886.08,24886.08,27.38,34270.73,Standard,Hybrid,3028
D_C0963,C0963,2023-10-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,37730.95,37730.95,18.29,46177.08,Pro,Subscription,3045
D_C0964,C0964,2022-10-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,13628.85,13628.85,11.83,15458.22,Pro,Subscription,2634
D_C0965,C0965,2023-09-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,36264.76,36264.76,27.01,49683.39,Pro,Hybrid,3338
D_C0966,C0966,2022-11-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,36709.78,36709.78,24.43,48577.83,Pro,Hybrid,1165
D_C0967,C0967,2023-04-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,27959.27,27959.27,27.25,38434.48,Standard,Hybrid,3243
D_C0968,C0968,2022-12-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,36133.04,36133.04,21.11,45800.63,Standard,Hybrid,1127
D_C0969,C0969,2023-10-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,31126.1,31126.1,21.46,39630.82,Standard,Usage commit,3594
D_C0970,C0970,2023-03-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,29460.86,29460.86,27.03,40373.61,Standard,Usage commit,4569
D_C0971,C0971,2023-10-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,15215.82,15215.82,25.68,20474.26,Standard,Hybrid,3889
D_C0972,C0972,2023-07-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,33145.57,33145.57,22.6,42825.78,Standard,Hybrid,3510
D_C0973,C0973,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,29750.94,29750.94,16.84,35776.03,Standard,Usage commit,1843
D_C0974,C0974,2023-02-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,15511.54,15511.54,23.71,20332.12,Standard,Usage commit,1849
D_C0975,C0975,2023-07-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,34932.66,34932.66,10.66,39102.81,Pro,Subscription,2831
D_C0976,C0976,2022-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,16616.86,16616.86,10.24,18513.47,Standard,Usage commit,4165
D_C0977,C0977,2023-02-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,37422.72,37422.72,24.81,49768.34,Standard,Hybrid,568
D_C0978,C0978,2022-12-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,19563.67,19563.67,18.54,24015.41,Standard,Subscription,2617
D_C0979,C0979,2023-05-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,34836.21,34836.21,24.85,46353.29,Standard,Subscription,502
D_C0980,C0980,2023-09-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,28604.42,28604.42,10.83,32077.89,Standard,Hybrid,4237
D_C0981,C0981,2023-04-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,28098.1,28098.1,23.74,36845.32,Standard,Subscription,2591
D_C0982,C0982,2023-05-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,36510.81,36510.81,18.8,44965.3,Pro,Subscription,4590
D_C0983,C0983,2022-11-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,22594.56,22594.56,27.27,31064.73,Standard,Hybrid,2171
D_C0984,C0984,2023-05-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,36895.88,36895.88,16.66,44274.0,Standard,Usage commit,2754
D_C0985,C0985,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,37996.2,37996.2,27.11,52130.93,Standard,Hybrid,1326
D_C0986,C0986,2023-08-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,24519.25,24519.25,21.88,31388.53,Standard,Subscription,625
D_C0987,C0987,2023-12-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,14857.33,14857.33,22.8,19245.03,Standard,Usage commit,810
D_C0988,C0988,2023-10-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,15802.41,15802.41,18.85,19473.93,Standard,Usage commit,3773
D_C0989,C0989,2023-01-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,13242.97,13242.97,18.06,16162.57,Pro,Subscription,2844
D_C0990,C0990,2023-02-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,19609.94,19609.94,14.47,22926.91,Standard,Usage commit,4011
D_C0991,C0991,2023-06-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,37646.91,37646.91,24.15,49634.58,Standard,Usage commit,3215
D_C0992,C0992,2023-02-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,24221.2,24221.2,20.15,30332.66,Standard,Hybrid,2031
D_C0993,C0993,2022-10-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,13085.88,13085.88,15.15,15422.28,Standard,Usage commit,2626
D_C0994,C0994,2023-03-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,23312.02,23312.02,22.94,30250.68,Standard,Hybrid,810
D_C0995,C0995,2023-06-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,25336.64,25336.64,14.46,29619.51,Standard,Hybrid,4901
D_C0996,C0996,2023-08-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,19738.15,19738.15,17.09,23806.54,Pro,Subscription,3483
D_C0997,C0997,2023-03-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,14239.82,14239.82,11.96,16173.88,Standard,Subscription,2907
D_C0998,C0998,2023-02-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,34169.99,34169.99,18.86,42114.85,Standard,Usage commit,3054
D_C0999,C0999,2023-10-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,17223.85,17223.85,14.57,20161.73,Standard,Hybrid,3686
D_C1000,C1000,2022-12-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,23093.33,23093.33,23.9,30345.59,Pro,Usage commit,2016
D_C1001,C1001,2023-05-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,21927.88,21927.88,12.16,24962.17,Standard,Usage commit,3684
D_C1002,C1002,2023-11-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,32146.6,32146.6,24.62,42644.97,Standard,Hybrid,2031
D_C1003,C1003,2023-07-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,26608.79,26608.79,21.37,33841.06,Standard,Hybrid,928
D_C1004,C1004,2023-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,15911.63,15911.63,27.15,21840.95,Standard,Subscription,3671
D_C1005,C1005,2023-03-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,11602.68,11602.68,20.64,14621.2,Pro,Usage commit,2725
D_C1006,C1006,2022-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,37832.57,37832.57,17.41,45807.94,Standard,Hybrid,1365
D_C1007,C1007,2023-12-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,22728.82,22728.82,14.5,26582.94,Standard,Subscription,3762
D_C1008,C1008,2023-06-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,29852.95,29852.95,21.91,38228.08,Standard,Hybrid,1154
D_C1009,C1009,2023-08-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,10248.15,10248.15,16.48,12270.15,Standard,Hybrid,3895
D_C1010,C1010,2023-04-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,22199.88,22199.88,26.68,30277.81,Pro,Hybrid,4831
D_C1011,C1011,2023-12-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,24008.95,24008.95,13.73,27829.02,Pro,Hybrid,1983
D_C1012,C1012,2023-08-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,15779.37,15779.37,12.27,17985.99,Standard,Subscription,2760
D_C1013,C1013,2023-08-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,35179.35,35179.35,13.82,40821.44,Pro,Usage commit,3185
D_C1014,C1014,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,34782.7,34782.7,16.06,41437.71,Standard,Usage commit,1300
D_C1015,C1015,2022-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,10733.35,10733.35,21.76,13718.58,Standard,Hybrid,2623
D_C1016,C1016,2023-10-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,31817.15,31817.15,16.77,38227.45,Standard,Hybrid,4709
D_C1017,C1017,2023-05-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,24079.03,24079.03,27.4,33167.64,Standard,Usage commit,1147
D_C1018,C1018,2023-09-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,25251.28,25251.28,27.92,35034.54,Standard,Hybrid,4684
D_C1019,C1019,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,26697.82,26697.82,15.05,31426.74,Standard,Hybrid,1047
D_C1020,C1020,2023-07-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,18350.49,18350.49,19.25,22726.17,Pro,Subscription,660
D_C1021,C1021,2023-02-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,16542.32,16542.32,21.72,21132.79,Pro,Subscription,3941
D_C1022,C1022,2023-07-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,11586.37,11586.37,19.34,14363.72,Standard,Hybrid,1680
D_C1023,C1023,2023-05-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,13122.77,13122.77,18.49,16099.9,Pro,Usage commit,1548
D_C1024,C1024,2023-04-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,14106.96,14106.96,15.04,16603.65,Pro,Hybrid,3996
D_C1025,C1025,2023-09-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,28105.3,28105.3,19.54,34932.13,Standard,Hybrid,3764
D_C1026,C1026,2023-03-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,22481.19,22481.19,11.77,25480.8,Pro,Subscription,2718
D_C1027,C1027,2023-07-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Partner,New,37358.75,37358.75,21.58,47638.75,Pro,Subscription,544
D_C1028,C1028,2023-07-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,30921.24,30921.24,22.61,39956.58,Standard,Hybrid,1714
D_C1029,C1029,2023-06-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,15986.35,15986.35,11.39,18041.61,Standard,Hybrid,3216
D_C1030,C1030,2023-06-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,9895.93,9895.93,19.86,12348.94,Pro,Usage commit,2992
D_C1031,C1031,2023-03-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,22681.88,22681.88,20.76,28625.78,Standard,Subscription,955
D_C1032,C1032,2023-06-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,22595.01,22595.01,16.61,27095.27,Pro,Usage commit,954
D_C1033,C1033,2023-02-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,16554.74,16554.74,18.94,20423.81,Standard,Hybrid,1548
D_C1034,C1034,2023-10-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,28234.2,28234.2,21.68,36048.15,Standard,Hybrid,4223
D_C1035,C1035,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,27845.21,27845.21,20.08,34842.71,Standard,Usage commit,2542
D_C1036,C1036,2023-04-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,18255.5,18255.5,22.37,23514.83,Standard,Usage commit,2643
D_C1037,C1037,2023-10-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,28693.41,28693.41,22.29,36922.0,Pro,Hybrid,2434
D_C1038,C1038,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,31904.66,31904.66,22.34,41082.3,Pro,Subscription,3273
D_C1039,C1039,2023-01-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,10294.17,10294.17,27.91,14280.0,Pro,Hybrid,2846
D_C1040,C1040,2023-07-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,14115.56,14115.56,21.89,18070.4,Standard,Subscription,785
D_C1041,C1041,2023-09-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,9530.08,9530.08,27.33,13114.7,Standard,Hybrid,3083
D_C1042,C1042,2023-08-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,25783.81,25783.81,14.13,30025.24,Standard,Hybrid,4695
D_C1043,C1043,2023-01-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,23880.58,23880.58,12.76,27374.68,Pro,Subscription,4561
D_C1044,C1044,2023-06-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,27082.84,27082.84,20.84,34213.49,Standard,Usage commit,3103
D_C1045,C1045,2023-06-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,34379.49,34379.49,18.71,42291.73,Standard,Usage commit,3754
D_C1046,C1046,2023-07-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,33079.23,33079.23,26.16,44796.62,Pro,Subscription,2409
D_C1047,C1047,2023-01-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,31384.27,31384.27,11.36,35407.93,Standard,Hybrid,4265
D_C1048,C1048,2023-04-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,16266.61,16266.61,20.47,20453.34,Standard,Usage commit,1476
D_C1049,C1049,2023-07-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,29808.97,29808.97,11.6,33720.37,Standard,Hybrid,3100
D_C1050,C1050,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,29733.19,29733.19,17.51,36043.91,Standard,Subscription,1311
D_C1051,C1051,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,29780.61,29780.61,15.0,35034.79,Standard,Subscription,1988
D_C1052,C1052,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,10741.73,10741.73,27.11,14736.14,Pro,Hybrid,3759
D_C1053,C1053,2022-08-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,27168.96,27168.96,11.7,30767.41,Standard,Usage commit,3258
D_C1054,C1054,2023-11-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Partner,New,17541.6,17541.6,11.9,19910.3,Pro,Usage commit,3605
D_C1055,C1055,2023-03-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,10958.61,10958.61,17.4,13267.56,Standard,Usage commit,4433
D_C1056,C1056,2023-12-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,22093.05,22093.05,11.91,25079.52,Standard,Usage commit,3970
D_C1057,C1057,2023-01-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,14929.22,14929.22,23.47,19507.97,Pro,Subscription,3292
D_C1058,C1058,2023-01-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,17797.21,17797.21,16.22,21242.17,Standard,Usage commit,4802
D_C1059,C1059,2023-06-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,28087.79,28087.79,14.6,32890.49,Pro,Hybrid,4090
D_C1060,C1060,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,12211.4,12211.4,26.97,16722.04,Pro,Subscription,2747
D_C1061,C1061,2023-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,13238.95,13238.95,14.4,15466.95,Pro,Usage commit,2181
D_C1062,C1062,2023-11-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,21647.55,21647.55,20.14,27105.54,Pro,Usage commit,1707
D_C1063,C1063,2023-05-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,28619.13,28619.13,27.46,39451.81,Standard,Subscription,1605
D_C1064,C1064,2023-05-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,14907.14,14907.14,22.41,19212.78,Standard,Subscription,519
D_C1065,C1065,2023-03-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,11350.88,11350.88,15.66,13459.25,Standard,Usage commit,2495
D_C1066,C1066,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,13474.03,13474.03,19.49,16735.33,Standard,Hybrid,4460
D_C1067,C1067,2023-12-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,12172.65,12172.65,12.82,13962.62,Standard,Usage commit,3330
D_C1068,C1068,2023-01-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,13751.38,13751.38,19.29,17039.04,Standard,Subscription,4907
D_C1069,C1069,2023-08-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,36240.34,36240.34,27.02,49654.77,Standard,Hybrid,3139
D_C1070,C1070,2023-06-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,37148.24,37148.24,20.57,46769.1,Standard,Usage commit,4207
D_C1071,C1071,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,36447.86,36447.86,27.13,50018.44,Standard,Hybrid,1495
D_C1072,C1072,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,17022.47,17022.47,21.01,21548.82,Pro,Hybrid,3920
D_C1073,C1073,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,9625.13,9625.13,25.53,12924.97,Standard,Subscription,3950
D_C1074,C1074,2023-11-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,9487.6,9487.6,18.33,11616.66,Standard,Subscription,3541
